 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
243;06-DAPI-1-40x-760ms.tif;BL;0.0543;0.0543;105.23;0.886;5.7091;0.0481
244;06-DAPI-1-40x-760ms.tif;BL;0.0486;0.0486;115.2455;1.0134;5.6022;0.0493
245;06-DAPI-1-40x-760ms.tif;BL;0.0344;0.0344;110.3975;0.6404;3.7973;0.022
246;06-DAPI-1-40x-760ms.tif;BL;0.039;0.039;113.4095;0.7214;4.4178;0.0281
247;06-DAPI-1-40x-760ms.tif;BL;0.0294;0.0294;107.4945;0.6236;3.1609;0.0183
248;06-DAPI-1-40x-760ms.tif;BL;0.0433;0.0433;89.8521;0.5288;3.8901;0.0229
249;06-DAPI-1-40x-760ms.tif;BL;0.0616;0.0616;105.1866;0.4613;6.4829;0.0284
250;06-DAPI-1-40x-760ms.tif;BL;0.0729;0.0729;94.125;0.3646;6.8633;0.0266
251;06-DAPI-1-40x-760ms.tif;BL;0.078;0.078;85.0848;0.3533;6.638;0.0276
252;06-DAPI-1-40x-760ms.tif;BL;0.0696;0.0696;106.7363;0.2356;7.4238;0.0164
253;06-DAPI-1-40x-760ms.tif;BL;0.0344;0.0344;104.6025;0.1073;3.598;0.0037
254;06-DAPI-1-40x-760ms.tif;BL;0.0308;0.0308;72.5035;0.0176;2.2343;0.0005
255;06-DAPI-1-40x-760ms.tif;BL;0.0126;0.0126;105.3879;0.319;1.3265;0.004
256;06-DAPI-1-40x-760ms.tif;BL;0.0715;0.0715;116.0091;1.2064;8.2954;0.0863
